map_id	positions	path	name	dungeons
21415	4	map/CounterAttack_r/21415.map	PVP无名	dungeon=85 maze=0 (0,1) spec:map; dungeon=85 maze=7 (0,1) spec:map; dungeon=85 maze=8 (0,1) spec:map; dungeon=85(ownership)
21416	4	map/CounterAttack_r/21416.map	PVP无名	dungeon=85 maze=0 (0,1) spec:map; dungeon=85 maze=7 (0,1) spec:map; dungeon=85 maze=8 (0,1) spec:map; dungeon=85(ownership)
21417	4	map/CounterAttack_r/21417.map	PVP无名	dungeon=85 maze=0 (0,1) spec:map; dungeon=85 maze=7 (0,1) spec:map; dungeon=85 maze=8 (0,1) spec:map; dungeon=85(ownership)
21418	4	map/CounterAttack_r/21418.map	PVP无名	dungeon=85 maze=0 (1,1) spec:map; dungeon=85 maze=7 (1,1) spec:map; dungeon=85 maze=8 (1,1) spec:map; dungeon=85(ownership)
21419	4	map/CounterAttack_r/21419.map	PVP无名	dungeon=85 maze=0 (5,0) spec:map; dungeon=85 maze=7 (5,0) spec:map; dungeon=85 maze=8 (5,0) spec:map; dungeon=85(ownership)
21420	4	map/CounterAttack_r/21420.map		dungeon=85 maze=0 (3,1) spec:map; dungeon=85 maze=7 (3,1) spec:map; dungeon=85 maze=8 (3,1) spec:map; dungeon=85(ownership)
21421	4	map/CounterAttack_r/21421.map	PVP无名	dungeon=85 maze=0 (4,0) spec:map; dungeon=85 maze=7 (4,0) spec:map; dungeon=85 maze=8 (4,0) spec:map; dungeon=85(ownership)
21422	4	map/CounterAttack_r/21422.map	PVP无名	dungeon=85 maze=0 (2,1) spec:map; dungeon=85 maze=7 (2,1) spec:map; dungeon=85 maze=8 (2,1) spec:map; dungeon=85(ownership)
21423	4	map/CounterAttack_r/21423.map	PVP无名	dungeon=85 maze=0 (6,0) spec:map; dungeon=85 maze=7 (6,0) spec:map; dungeon=85 maze=8 (6,0) spec:map; dungeon=85(ownership)
21424	4	map/CounterAttack_r/21424.map	PVP无名	dungeon=85 maze=0 (6,2) spec:map; dungeon=85 maze=7 (6,2) spec:map; dungeon=85 maze=8 (6,2) spec:map; dungeon=85(ownership)
21425	4	map/CounterAttack_r/21425.map		dungeon=85 maze=0 (5,2) spec:map; dungeon=85 maze=7 (5,2) spec:map; dungeon=85 maze=8 (5,2) spec:map; dungeon=85(ownership)
21426	4	map/CounterAttack_r/21426.map	PVP无名	dungeon=85 maze=0 (4,1) spec:map; dungeon=85 maze=7 (4,1) spec:map; dungeon=85 maze=8 (4,1) spec:map; dungeon=85(ownership)
21427	4	map/CounterAttack_r/21427.map	PVP无名	dungeon=85 maze=0 (5,1) spec:map; dungeon=85 maze=7 (5,1) spec:map; dungeon=85 maze=8 (5,1) spec:map; dungeon=85(ownership)
21428	4	map/CounterAttack_r/21428.map	PVP无名	dungeon=85 maze=0 (7,1) spec:boss; dungeon=85 maze=7 (7,1) spec:boss; dungeon=85 maze=8 (7,1) spec:boss; dungeon=85(ownership)
21429	4	map/CounterAttack_r/21429.map	PVP无名	dungeon=85(ownership)
21430	4	map/CounterAttack_r/21430.map	PVP无名	dungeon=85(ownership)
21431	4	map/CounterAttack_r/21431.map	PVP无名	dungeon=85(ownership)
21432	4	map/CounterAttack_r/21432.map	PVP无名	dungeon=85(ownership)
21433	4	map/CounterAttack_r/21433.map	PVP无名	dungeon=85(ownership)
21434	4	map/CounterAttack_r/21434.map	PVP无名	dungeon=85(ownership)
21435	4	map/CounterAttack_r/21435.map	PVP无名	dungeon=85(ownership)
21436	4	map/CounterAttack_r/21436.map	PVP无名	dungeon=85(ownership)
21437	4	map/CounterAttack_r/21437.map	PVP无名	dungeon=85(ownership)
21438	4	map/CounterAttack_r/21438.map	PVP无名	dungeon=85(ownership)
21439	4	map/CounterAttack_r/21439.map	PVP无名	dungeon=85(ownership)
21440	4	map/CounterAttack_r/21440.map	PVP无名	dungeon=85 maze=0 (6,1) spec:map; dungeon=85 maze=7 (6,1) spec:map; dungeon=85 maze=8 (6,1) spec:map; dungeon=85(ownership)
21441	4	map/CounterAttack_r/21441.map	PVP无名	dungeon=85(ownership)
21442	4	map/CounterAttack_r/21442.map	PVP无名	dungeon=85(ownership)
21443	4	map/CounterAttack_r/21443.map	PVP无名	dungeon=85 maze=0 (4,2) spec:map; dungeon=85 maze=7 (4,2) spec:map; dungeon=85 maze=8 (4,2) spec:map; dungeon=85(ownership)
21444	4	map/CounterAttack_r/21444.map	PVP无名	dungeon=85(ownership)
21445	4	map/CounterAttack_r/21445.map	PVP无名	dungeon=85(ownership)
21446	4	map/CounterAttack_r/21446.map	PVP无名	dungeon=85(ownership)
21447	4	map/CounterAttack_r/21447.map	PVP无名	dungeon=85(ownership)
21448	4	map/CounterAttack_r/21448.map	PVP无名	dungeon=85(ownership)
21449	4	map/CounterAttack_r/21449.map	PVP无名	dungeon=85(ownership)
21450	4	map/CounterAttack_r/21450.map	PVP无名	dungeon=85(ownership)
21451	4	map/CounterAttack_r/21451_HELL.map	PVP无名	dungeon=85(ownership)
21452	4	map/GentDefence_r/21452_2172(5,1).map	PVP无名	dungeon=89(ownership)
21453	4	map/GentDefence_r/21453_2172(4,1).map	PVP无名	dungeon=89(ownership)
21454	4	map/GentDefence_r/21454_2172(4,0).map	PVP无名	dungeon=89(ownership)
21455	4	map/GentDefence_r/21455_2172(2,1).map	PVP无名	dungeon=89(ownership)
21456	4	map/GentDefence_r/21456_2172(4,2).map	PVP无名	dungeon=89(ownership)
21457	4	map/GentDefence_r/21457_2172(3,2).map	PVP无名	dungeon=89(ownership)
21458	4	map/GentDefence_r/21458_2172(3,0).map	PVP无名	dungeon=89(ownership)
21459	4	map/GentDefence_r/21459_2172(2,0).map	PVP无名	dungeon=89(ownership)
21460	4	map/GentDefence_r/21460_2172(1,1).map		dungeon=89(ownership)
21461	4	map/GentDefence_r/21461_2172(2,2).map	PVP无名	dungeon=89(ownership)
21462	4	map/GentDefence_r/21462_2172(0,1).map	PVP无名	dungeon=89(ownership)
21463	4	map/GentDefence_r/21463_2172(1,0).map	PVP无名	dungeon=89(ownership)
21464	4	map/GentDefence_r/21464_2172(3,1).map		dungeon=89(ownership)
21465	4	map/GentDefence_r/21465_2172(1,2).map	PVP无名	dungeon=89(ownership)
21466	4	map/GentDefence_r/21466_2173(5,1).map		dungeon=89(ownership)
21467	4	map/GentDefence_r/21467_2173(4,1).map	PVP无名	dungeon=89(ownership)
21468	4	map/GentDefence_r/21468_2173(4,0).map	PVP无名	dungeon=89(ownership)
21469	4	map/GentDefence_r/21469_2173(2,1).map	PVP无名	dungeon=89(ownership)
21470	4	map/GentDefence_r/21470_2173(4,2).map	PVP无名	dungeon=89(ownership)
21471	4	map/GentDefence_r/21471_2173(3,2).map	PVP无名	dungeon=89(ownership)
21472	4	map/GentDefence_r/21472_2173(3,0).map	PVP无名	dungeon=89(ownership)
21473	4	map/GentDefence_r/21473_2173(2,0).map	PVP无名	dungeon=89(ownership)
21474	4	map/GentDefence_r/21474_2173(1,1).map		dungeon=89(ownership)
21475	4	map/GentDefence_r/21475_2173(2,2).map	PVP无名	dungeon=89(ownership)
21476	4	map/GentDefence_r/21476_2173(0,1).map	PVP无名	dungeon=89(ownership)
21477	4	map/GentDefence_r/21477_2173(1,0).map	PVP无名	dungeon=89(ownership)
21478	4	map/GentDefence_r/21478_2173(3,1).map		dungeon=89(ownership)
21479	4	map/GentDefence_r/21479_2173(1,2).map	PVP无名	dungeon=89(ownership)
21480	4	map/GentDefence_r/21480_2174(5,1).map	PVP无名	dungeon=89(ownership)
21481	4	map/GentDefence_r/21481_2174(4,1).map	PVP无名	dungeon=89(ownership)
21482	4	map/GentDefence_r/21482_2174(4,0).map	PVP无名	dungeon=89(ownership)
21483	4	map/GentDefence_r/21483_2174(2,1).map	PVP无名	dungeon=89(ownership)
21484	4	map/GentDefence_r/21484_2174(4,2).map		dungeon=89(ownership)
21485	4	map/GentDefence_r/21485_2174(3,2).map	PVP无名	dungeon=89(ownership)
21486	4	map/GentDefence_r/21486_2174(3,0).map	PVP无名	dungeon=89(ownership)
21487	4	map/GentDefence_r/21487_2174(2,0).map	PVP无名	dungeon=89(ownership)
21488	4	map/GentDefence_r/21488_2174(1,1).map		dungeon=89(ownership)
21489	4	map/GentDefence_r/21489_2174(2,2).map	PVP无名	dungeon=89(ownership)
21490	4	map/GentDefence_r/21490_2174(0,1).map	PVP无名	dungeon=89(ownership)
21491	4	map/GentDefence_r/21491_2174(1,0).map	PVP无名	dungeon=89(ownership)
21492	4	map/GentDefence_r/21492_2174(3,1).map		dungeon=89(ownership)
21493	4	map/GentDefence_r/21493_2174(1,2).map	PVP无名	dungeon=89(ownership)
21494	4	map/GentDefence_r/21494_2175(5,1).map	PVP无名	dungeon=89(ownership)
21495	4	map/GentDefence_r/21495_2175(4,1).map	PVP无名	dungeon=89(ownership)
21496	4	map/GentDefence_r/21496_2175(4,0).map	PVP无名	dungeon=89(ownership)
21497	4	map/GentDefence_r/21497_2175(2,1).map	PVP无名	dungeon=89(ownership)
21498	4	map/GentDefence_r/21498_2175(4,2).map	PVP无名	dungeon=89(ownership)
21499	4	map/GentDefence_r/21499_2175(3,2).map	PVP无名	dungeon=89(ownership)
21500	4	map/GentDefence_r/21500_2175(3,0).map	PVP无名	dungeon=89(ownership)
21501	4	map/GentDefence_r/21501_2175(2,0).map	PVP无名	dungeon=89(ownership)
21502	4	map/GentDefence_r/21502_2175(1,1).map		dungeon=89(ownership)
21503	4	map/GentDefence_r/21503_2175(2,2).map	PVP无名	dungeon=89(ownership)
21504	4	map/GentDefence_r/21504_2175(0,1).map	PVP无名	dungeon=89(ownership)
21505	4	map/GentDefence_r/21505_2175(1,0).map	PVP无名	dungeon=89(ownership)
21506	4	map/GentDefence_r/21506_2175(3,1).map		dungeon=89(ownership)
21507	4	map/GentDefence_r/21507_2175(1,2).map	PVP无名	dungeon=89(ownership)
21508	4	map/GentDefence_r/21508_2176(5,1).map		dungeon=89(ownership)
21509	4	map/GentDefence_r/21509_2176(4,1).map	PVP无名	dungeon=89(ownership)
21510	4	map/GentDefence_r/21510_2176(4,0).map	PVP无名	dungeon=89(ownership)
21511	4	map/GentDefence_r/21511_2176(2,1).map	PVP无名	dungeon=89(ownership)
21512	4	map/GentDefence_r/21512_2176(4,2).map	PVP无名	dungeon=89(ownership)
21513	4	map/GentDefence_r/21513_2176(3,2).map	PVP无名	dungeon=89(ownership)
21514	4	map/GentDefence_r/21514_2176(3,0).map	PVP无名	dungeon=89(ownership)
21515	4	map/GentDefence_r/21515_2176(2,0).map	PVP无名	dungeon=89(ownership)
21516	4	map/GentDefence_r/21516_2176(1,1).map		dungeon=89(ownership)
21517	4	map/GentDefence_r/21517_2176(2,2).map	PVP无名	dungeon=89(ownership)
21518	4	map/GentDefence_r/21518_2176(0,1).map	PVP无名	dungeon=89(ownership)
21519	4	map/GentDefence_r/21519_2176(1,0).map	PVP无名	dungeon=89(ownership)
21520	4	map/GentDefence_r/21520_2176(3,1).map		dungeon=89(ownership)
21521	6	map/GentDefence_r/21521_2176(1,2).map	PVP无名	dungeon=89(ownership)
21522	4	map/GentDefence_r/21522_2178(5,1).map	PVP无名	dungeon=89(ownership)
21523	4	map/GentDefence_r/21523_2178(4,1).map	PVP无名	dungeon=89(ownership)
21524	4	map/GentDefence_r/21524_2178(4,0).map	PVP无名	dungeon=89(ownership)
21525	4	map/GentDefence_r/21525_2178(2,1).map	PVP无名	dungeon=89(ownership)
21526	4	map/GentDefence_r/21526_2178(4,2).map	PVP无名	dungeon=89(ownership)
21527	4	map/GentDefence_r/21527_2178(3,2).map	PVP无名	dungeon=89(ownership)
21528	4	map/GentDefence_r/21528_2178(3,0).map	PVP无名	dungeon=89(ownership)
21529	4	map/GentDefence_r/21529_2178(2,0).map	PVP无名	dungeon=89(ownership)
21530	4	map/GentDefence_r/21530_2178(1,1).map		dungeon=89(ownership)
21531	4	map/GentDefence_r/21531_2178(2,2).map	PVP无名	dungeon=89(ownership)
21532	4	map/GentDefence_r/21532_2178(0,1).map	PVP无名	dungeon=89(ownership)
21533	4	map/GentDefence_r/21533_2178(1,0).map	PVP无名	dungeon=89(ownership)
21534	4	map/GentDefence_r/21534_2178(3,1).map		dungeon=89(ownership)
21535	4	map/GentDefence_r/21535_2178(1,2).map	PVP无名	dungeon=89(ownership)
21536	4	map/GentDefence_r/21536_2179(5,1).map	PVP无名	dungeon=89(ownership)
21537	4	map/GentDefence_r/21537_2179(4,1).map		dungeon=89(ownership)
21538	4	map/GentDefence_r/21538_2179(4,0).map	PVP无名	dungeon=89(ownership)
21539	4	map/GentDefence_r/21539_2179(2,1).map	PVP无名	dungeon=89(ownership)
21540	4	map/GentDefence_r/21540_2179(4,2).map	PVP无名	dungeon=89(ownership)
21541	4	map/GentDefence_r/21541_2179(3,2).map	PVP无名	dungeon=89(ownership)
21542	4	map/GentDefence_r/21542_2179(3,0).map	PVP无名	dungeon=89(ownership)
21543	4	map/GentDefence_r/21543_2179(2,0).map	PVP无名	dungeon=89(ownership)
21544	4	map/GentDefence_r/21544_2179(1,1).map		dungeon=89(ownership)
21545	4	map/GentDefence_r/21545_2179(2,2).map	PVP无名	dungeon=89(ownership)
21546	4	map/GentDefence_r/21546_2179(0,1).map	PVP无名	dungeon=89(ownership)
21547	4	map/GentDefence_r/21547_2179(1,0).map	PVP无名	dungeon=89(ownership)
21548	4	map/GentDefence_r/21548_2179(3,1).map		dungeon=89(ownership)
21549	4	map/GentDefence_r/21549_2179(1,2).map	PVP无名	dungeon=89(ownership)
21550	4	map/GentDefence_r/21550_2180(5,1).map	PVP无名	dungeon=89(ownership)
21551	4	map/GentDefence_r/21551_2180(4,1).map	PVP无名	dungeon=89(ownership)
21552	4	map/GentDefence_r/21552_2180(4,0).map	PVP无名	dungeon=89(ownership)
21553	4	map/GentDefence_r/21553_2180(2,1).map	PVP无名	dungeon=89(ownership)
21554	4	map/GentDefence_r/21554_2180(4,2).map	PVP无名	dungeon=89(ownership)
21555	4	map/GentDefence_r/21555_2180(3,2).map	PVP无名	dungeon=89(ownership)
21556	4	map/GentDefence_r/21556_2180(3,0).map	PVP无名	dungeon=89(ownership)
21557	4	map/GentDefence_r/21557_2180(2,0).map	PVP无名	dungeon=89(ownership)
21558	4	map/GentDefence_r/21558_2180(1,1).map		dungeon=89(ownership)
21559	4	map/GentDefence_r/21559_2180(2,2).map	PVP无名	dungeon=89(ownership)
21560	4	map/GentDefence_r/21560_2180(0,1).map	PVP无名	dungeon=89(ownership)
21561	4	map/GentDefence_r/21561_2180(1,0).map	PVP无名	dungeon=89(ownership)
21562	4	map/GentDefence_r/21562_2180(3,1).map		dungeon=89(ownership)
21563	4	map/GentDefence_r/21563_2180(1,2).map	PVP无名	dungeon=89(ownership)
21564	4	map/GentDefence_r/21564_2181(5,1).map	PVP无名	dungeon=89(ownership)
21565	4	map/GentDefence_r/21565_2181(4,1).map	PVP无名	dungeon=89(ownership)
21566	4	map/GentDefence_r/21566_2181(4,0).map	PVP无名	dungeon=89(ownership)
21567	4	map/GentDefence_r/21567_2181(2,1).map	PVP无名	dungeon=89(ownership)
21568	4	map/GentDefence_r/21568_2181(4,2).map	PVP无名	dungeon=89(ownership)
21569	4	map/GentDefence_r/21569_2181(3,2).map	PVP无名	dungeon=89(ownership)
21570	4	map/GentDefence_r/21570_2181(3,0).map	PVP无名	dungeon=89(ownership)
21571	4	map/GentDefence_r/21571_2181(2,0).map	PVP无名	dungeon=89(ownership)
21572	4	map/GentDefence_r/21572_2181(1,1).map		dungeon=89(ownership)
21573	4	map/GentDefence_r/21573_2181(2,2).map	PVP无名	dungeon=89(ownership)
21574	4	map/GentDefence_r/21574_2181(0,1).map	PVP无名	dungeon=89(ownership)
21575	4	map/GentDefence_r/21575_2181(1,0).map	PVP无名	dungeon=89(ownership)
21576	4	map/GentDefence_r/21576_2181(3,1).map		dungeon=89(ownership)
21577	4	map/GentDefence_r/21577_2181(1,2).map	PVP无名	dungeon=89(ownership)
21578	4	map/GentDefence_r/21578_2182(5,1).map	PVP无名	dungeon=89(ownership)
21579	4	map/GentDefence_r/21579_2182(4,1).map	PVP无名	dungeon=89(ownership)
21580	4	map/GentDefence_r/21580_2182(4,0).map	PVP无名	dungeon=89(ownership)
21581	4	map/GentDefence_r/21581_2182(2,1).map	PVP无名	dungeon=89(ownership)
21582	4	map/GentDefence_r/21582_2182(4,2).map	PVP无名	dungeon=89(ownership)
21583	4	map/GentDefence_r/21583_2182(3,2).map	PVP无名	dungeon=89(ownership)
21584	4	map/GentDefence_r/21584_2182(3,0).map	PVP无名	dungeon=89(ownership)
21585	4	map/GentDefence_r/21585_2182(2,0).map	PVP无名	dungeon=89(ownership)
21586	4	map/GentDefence_r/21586_2182(1,1).map		dungeon=89(ownership)
21587	4	map/GentDefence_r/21587_2182(2,2).map	PVP无名	dungeon=89(ownership)
21588	4	map/GentDefence_r/21588_2182(0,1).map	PVP无名	dungeon=89(ownership)
21589	4	map/GentDefence_r/21589_2182(1,0).map	PVP无名	dungeon=89(ownership)
21590	4	map/GentDefence_r/21590_2182(3,1).map		dungeon=89(ownership)
21591	4	map/GentDefence_r/21591_2182(1,2).map	PVP无名	dungeon=89(ownership)
21592	4	map/GentDefence_r/21592_2184(5,1).map	PVP无名	dungeon=89(ownership)
21593	4	map/GentDefence_r/21593_2184(4,1).map	PVP无名	dungeon=89(ownership)
21594	4	map/GentDefence_r/21594_2184(4,0).map	PVP无名	dungeon=89(ownership)
21595	4	map/GentDefence_r/21595_2184(2,1).map	PVP无名	dungeon=89(ownership)
21596	4	map/GentDefence_r/21596_2184(4,2).map	PVP无名	dungeon=89(ownership)
21597	4	map/GentDefence_r/21597_2184(3,2).map	PVP无名	dungeon=89(ownership)
21598	4	map/GentDefence_r/21598_2184(3,0).map	PVP无名	dungeon=89(ownership)
21599	4	map/GentDefence_r/21599_2184(2,0).map	PVP无名	dungeon=89(ownership)
21600	4	map/GentDefence_r/21600_2184(1,1).map		dungeon=89(ownership)
21601	4	map/GentDefence_r/21601_2184(2,2).map	PVP无名	dungeon=89(ownership)
21602	4	map/GentDefence_r/21602_2184(0,1).map	PVP无名	dungeon=89(ownership)
21603	4	map/GentDefence_r/21603_2184(1,0).map	PVP无名	dungeon=89(ownership)
21604	4	map/GentDefence_r/21604_2184(3,1).map		dungeon=89(ownership)
21605	4	map/GentDefence_r/21605_2184(1,2).map	PVP无名	dungeon=89(ownership)
21606	4	map/NightAssault_r/21606_2187(0,0).map	PVP无名	dungeon=83(ownership)
21607	4	map/NightAssault_r/21607_2187(1,0).map	PVP无名	dungeon=83(ownership)
21608	4	map/NightAssault_r/21608_2187(2,0).map	PVP无名	dungeon=83(ownership)
21609	4	map/NightAssault_r/21609_2187(3,0).map	PVP无名	dungeon=83(ownership)
21610	4	map/NightAssault_r/21610_2187(2,1).map	PVP无名	dungeon=83(ownership)
21611	4	map/NightAssault_r/21611_2187(4,0).map	PVP无名	dungeon=83(ownership)
21612	4	map/NightAssault_r/21612_2187(2,2).map	PVP无名	dungeon=83(ownership)
21613	4	map/NightAssault_r/21613_2187(3,2).map	PVP无名	dungeon=83(ownership)
21614	4	map/NightAssault_r/21614_2187(4,1).map		dungeon=83(ownership)
21615	4	map/NightAssault_r/21615_2187(4,2).map	PVP无名	dungeon=83(ownership)
21616	4	map/NightAssault_r/21616_2187(3,1).map		dungeon=83(ownership)
21617	4	map/NightAssault_r/21617_2188(0,0).map	PVP无名	dungeon=83(ownership)
21618	4	map/NightAssault_r/21618_2188(1,0).map	PVP无名	dungeon=83(ownership)
21619	4	map/NightAssault_r/21619_2188(2,0).map	PVP无名	dungeon=83(ownership)
21620	4	map/NightAssault_r/21620_2188(3,0).map	PVP无名	dungeon=83(ownership)
21621	4	map/NightAssault_r/21621_2188(2,1).map	PVP无名	dungeon=83(ownership)
21622	4	map/NightAssault_r/21622_2188(4,0).map	PVP无名	dungeon=83(ownership)
21623	4	map/NightAssault_r/21623_2188(2,2).map	PVP无名	dungeon=83(ownership)
21624	4	map/NightAssault_r/21624_2188(3,2).map	PVP无名	dungeon=83(ownership)
21625	4	map/NightAssault_r/21625_2188(4,1).map		dungeon=83(ownership)
21626	4	map/NightAssault_r/21626_2188(4,2).map	PVP无名	dungeon=83(ownership)
21627	4	map/NightAssault_r/21627_2188(3,1).map		dungeon=83(ownership)
21628	4	map/NightAssault_r/21628_2189(0,0).map	PVP无名	dungeon=83(ownership)
21629	4	map/NightAssault_r/21629_2189(1,0).map	PVP无名	dungeon=83(ownership)
21630	4	map/NightAssault_r/21630_2189(2,0).map	PVP无名	dungeon=83(ownership)
21631	4	map/NightAssault_r/21631_2189(3,0).map	PVP无名	dungeon=83(ownership)
21632	4	map/NightAssault_r/21632_2189(2,1).map	PVP无名	dungeon=83(ownership)
21633	4	map/NightAssault_r/21633_2189(4,0).map	PVP无名	dungeon=83(ownership)
21634	4	map/NightAssault_r/21634_2189(2,2).map	PVP无名	dungeon=83(ownership)
21635	4	map/NightAssault_r/21635_2189(3,2).map	PVP无名	dungeon=83(ownership)
21636	4	map/NightAssault_r/21636_2189(4,1).map		dungeon=83(ownership)
21637	4	map/NightAssault_r/21637_2189(4,2).map	PVP无名	dungeon=83(ownership)
21638	4	map/NightAssault_r/21638_2189(3,1).map		dungeon=83(ownership)
21639	4	map/NightAssault_r/21639_2190(0,0).map	PVP无名	dungeon=83(ownership)
21640	4	map/NightAssault_r/21640_2190(1,0).map	PVP无名	dungeon=83(ownership)
21641	4	map/NightAssault_r/21641_2190(2,0).map	PVP无名	dungeon=83(ownership)
21642	4	map/NightAssault_r/21642_2190(3,0).map	PVP无名	dungeon=83(ownership)
21643	4	map/NightAssault_r/21643_2190(2,1).map	PVP无名	dungeon=83(ownership)
21644	4	map/NightAssault_r/21644_2190(4,0).map	PVP无名	dungeon=83(ownership)
21645	4	map/NightAssault_r/21645_2190(2,2).map	PVP无名	dungeon=83(ownership)
21646	4	map/NightAssault_r/21646_2190(3,2).map	PVP无名	dungeon=83(ownership)
21647	4	map/NightAssault_r/21647_2190(4,1).map		dungeon=83(ownership)
21648	4	map/NightAssault_r/21648_2190(4,2).map	PVP无名	dungeon=83(ownership)
21649	4	map/NightAssault_r/21649_2190(3,1).map		dungeon=83(ownership)
21650	4	map/Supplycut_r/21650_2206(0,1).map	PVP无名	dungeon=84(ownership)
21651	4	map/Supplycut_r/21651_2206(1,1).map	PVP无名	dungeon=84(ownership)
21652	4	map/Supplycut_r/21652_2206(2,1).map	PVP无名	dungeon=84(ownership)
21653	4	map/Supplycut_r/21653_2206(3,1).map	PVP无名	dungeon=84(ownership)
21654	4	map/Supplycut_r/21654_2206(4,1).map		dungeon=84(ownership)
21655	4	map/Supplycut_r/21655_2206(4,0).map	PVP无名	dungeon=84(ownership)
21656	4	map/Supplycut_r/21656_2206(6,1).map	PVP无名	dungeon=84(ownership)
21657	4	map/Supplycut_r/21657_2206(5,1).map		dungeon=84(ownership)
21658	4	map/Supplycut_r/21658_2206(7,1).map		dungeon=84(ownership)
21659	4	map/Supplycut_r/21659_2206(5,0).map	PVP无名	dungeon=84(ownership)
21661	4	map/NightAssault_r/21661_2192(0,0).map	PVP无名	dungeon=83(ownership)
21662	4	map/NightAssault_r/21662_2192(1,0).map	PVP无名	dungeon=83(ownership)
21663	4	map/NightAssault_r/21663_2192(2,0).map	PVP无名	dungeon=83(ownership)
21664	4	map/NightAssault_r/21664_2192(3,0).map	PVP无名	dungeon=83(ownership)
21665	4	map/NightAssault_r/21665_2192(2,1).map	PVP无名	dungeon=83(ownership)
21666	4	map/NightAssault_r/21666_2192(4,0).map	PVP无名	dungeon=83(ownership)
21667	4	map/NightAssault_r/21667_2192(2,2).map	PVP无名	dungeon=83(ownership)
21668	4	map/NightAssault_r/21668_2192(3,2).map	PVP无名	dungeon=83(ownership)
21669	4	map/NightAssault_r/21669_2192(4,1).map		dungeon=83(ownership)
21670	4	map/NightAssault_r/21670_2192(4,2).map	PVP无名	dungeon=83(ownership)
21671	4	map/NightAssault_r/21671_2192(3,1).map		dungeon=83(ownership)
21672	4	map/NightAssault_r/21672_2193(0,0).map	PVP无名	dungeon=83(ownership)
21673	4	map/NightAssault_r/21673_2193(1,0).map	PVP无名	dungeon=83(ownership)
21674	4	map/NightAssault_r/21674_2193(2,0).map	PVP无名	dungeon=83(ownership)
21675	4	map/NightAssault_r/21675_2193(3,0).map	PVP无名	dungeon=83(ownership)
21676	4	map/NightAssault_r/21676_2193(2,1).map	PVP无名	dungeon=83(ownership)
21677	4	map/NightAssault_r/21677_2193(4,0).map	PVP无名	dungeon=83(ownership)
21678	4	map/NightAssault_r/21678_2193(2,2).map	PVP无名	dungeon=83(ownership)
21679	4	map/NightAssault_r/21679_2193(3,2).map	PVP无名	dungeon=83(ownership)
21680	4	map/NightAssault_r/21680_2193(4,1).map		dungeon=83(ownership)
21681	4	map/NightAssault_r/21681_2193(4,2).map	PVP无名	dungeon=83(ownership)
21682	4	map/NightAssault_r/21682_2193(3,1).map		dungeon=83(ownership)
21683	4	map/NightAssault_r/21683_2194(0,0).map	PVP无名	dungeon=83(ownership)
21684	4	map/NightAssault_r/21684_2194(1,0).map	PVP无名	dungeon=83(ownership)
21685	4	map/NightAssault_r/21685_2194(2,0).map	PVP无名	dungeon=83(ownership)
21686	4	map/NightAssault_r/21686_2194(3,0).map	PVP无名	dungeon=83(ownership)
21687	4	map/NightAssault_r/21687_2194(2,1).map	PVP无名	dungeon=83(ownership)
21688	4	map/NightAssault_r/21688_2194(4,0).map	PVP无名	dungeon=83(ownership)
21689	4	map/NightAssault_r/21689_2194(2,2).map	PVP无名	dungeon=83(ownership)
21690	4	map/NightAssault_r/21690_2194(3,2).map	PVP无名	dungeon=83(ownership)
21691	4	map/NightAssault_r/21691_2194(4,1).map		dungeon=83(ownership)
21692	4	map/NightAssault_r/21692_2194(4,2).map	PVP无名	dungeon=83(ownership)
21693	4	map/NightAssault_r/21693_2194(3,1).map		dungeon=83(ownership)
21694	4	map/NightAssault_r/21694_2195(0,0).map	PVP无名	dungeon=83(ownership)
21695	4	map/NightAssault_r/21695_2195(1,0).map	PVP无名	dungeon=83(ownership)
21696	4	map/NightAssault_r/21696_2195(2,0).map	PVP无名	dungeon=83(ownership)
21697	4	map/NightAssault_r/21697_2195(3,0).map	PVP无名	dungeon=83(ownership)
21698	4	map/NightAssault_r/21698_2195(2,1).map	PVP无名	dungeon=83(ownership)
21699	4	map/NightAssault_r/21699_2195(4,0).map	PVP无名	dungeon=83(ownership)
21700	4	map/NightAssault_r/21700_2195(2,2).map	PVP无名	dungeon=83(ownership)
21701	4	map/NightAssault_r/21701_2195(3,2).map	PVP无名	dungeon=83(ownership)
21702	4	map/NightAssault_r/21702_2195(4,1).map		dungeon=83(ownership)
21703	4	map/NightAssault_r/21703_2195(4,2).map	PVP无名	dungeon=83(ownership)
21704	4	map/NightAssault_r/21704_2195(3,1).map		dungeon=83(ownership)
21705	4	map/NightAssault_r/21705_2196(0,0).map	PVP无名	dungeon=83(ownership)
21706	4	map/NightAssault_r/21706_2196(1,0).map	PVP无名	dungeon=83(ownership)
21707	4	map/NightAssault_r/21707_2196(2,0).map	PVP无名	dungeon=83(ownership)
21708	4	map/NightAssault_r/21708_2196(3,0).map	PVP无名	dungeon=83(ownership)
21709	4	map/NightAssault_r/21709_2196(2,1).map	PVP无名	dungeon=83(ownership)
21710	4	map/NightAssault_r/21710_2196(4,0).map	PVP无名	dungeon=83(ownership)
21711	4	map/NightAssault_r/21711_2196(2,2).map	PVP无名	dungeon=83(ownership)
21712	4	map/NightAssault_r/21712_2196(3,2).map	PVP无名	dungeon=83(ownership)
21713	4	map/NightAssault_r/21713_2196(4,1).map		dungeon=83(ownership)
